"","coef"
"Intercept",-2.52
"log age",0.14
"log size",-0.03
"log devs",0.15
"log commits",1.03
"C",0.15
"C++",0.31
"Clojure",-0.35
"Coffeescript",0.06
"Erlang",0.12
"Go",0.02
"Haskell",-0.1
"Java",0.08
"Javascript",0.1
"Objective-C",0.11
"Perl",-0.13
"Php",0.18
"Python",-0.03
"Ruby",-0.18
"Scala",-0.19
"Typescript",-0.16
