"","coef","pVal"
"Intercept",-2.45,0
"log age",0.11,0
"log size",-0.03,0.059
"log devs",0.14,0
"log commits",1.03,0
"C",0.16,0.093
"C#",0.07,0.509
"C++",0.09,0.372
"Clojure",-0.27,0.011
"Coffeescript",0.22,0.026
"Erlang",0.16,0.099
"Go",0.22,0.025
"Haskell",-0.29,0.005
"Java",-0.01,0.919
"Javascript",0.07,0.524
"Objective-C",-0.16,0.133
"Perl",-0.1,0.298
"Php",0.07,0.492
"Python",-0.03,0.753
"Ruby",-0.12,0.256
"Scala",-0.23,0.024
"Typescript",0.16,0.099
