"","coef","pVal"
"Intercept",-2.31,0
"log age",0.06,0.001
"log size",-0.01,0.388
"log devs",0.2,0
"log commits",1,0
"C",0.07,0.47
"C#",-0.09,0.412
"C++",0.23,0.027
"Clojure",-0.23,0.039
"Coffeescript",0.1,0.349
"Erlang",0.12,0.258
"Go",0.01,0.914
"Haskell",-0.19,0.08
"Java",0.16,0.112
"Javascript",-0.07,0.542
"Objective-C",-0.07,0.536
"Perl",0.05,0.605
"Php",0.1,0.363
"Python",-0.01,0.951
"Ruby",-0.19,0.084
"Scala",-0.21,0.052
"Typescript",0.21,0.055
