"","coef"
"Intercept",-2.64
"log age",0.17
"log size",-0.05
"log devs",0.25
"log commits",1.02
"C",0.28
"C++",-0.02
"Clojure",-0.09
"Coffeescript",0.08
"Erlang",0.06
"Go",0
"Haskell",-0.07
"Java",0.07
"Javascript",0.03
"Objective-C",0.12
"Perl",-0.08
"Php",0.14
"Python",0.06
"Ruby",-0.24
"Scala",-0.31
"Typescript",-0.02
