"","coef","pVal"
"Intercept",-2.47,0
"log age",0.11,0
"log size",-0.01,0.284
"log devs",0.13,0
"log commits",1.01,0
"C",0.15,0.138
"C#",0.16,0.128
"C++",-0.08,0.425
"Clojure",-0.29,0.007
"Coffeescript",0.18,0.075
"Erlang",0.12,0.256
"Go",0.11,0.263
"Haskell",-0.08,0.453
"Java",0.05,0.601
"Javascript",-0.07,0.517
"Objective-C",-0.17,0.1
"Perl",-0.15,0.14
"Php",0.13,0.204
"Python",-0.05,0.6
"Ruby",0.03,0.792
"Scala",-0.21,0.049
"Typescript",0.18,0.087
