"","coef"
"Intercept",-2.49
"log age",0.14
"log size",-0.06
"log devs",0.17
"log commits",1.09
"C",0.11
"C++",0.04
"Clojure",-0.01
"Coffeescript",0.15
"Erlang",-0.21
"Go",0.15
"Haskell",-0.12
"Java",0
"Javascript",0.11
"Objective-C",0.04
"Perl",-0.32
"Php",0.23
"Python",-0.16
"Ruby",0.04
"Scala",-0.1
"Typescript",0.03
