"","coef"
"Intercept",-2.71
"log age",0.15
"log size",0
"log devs",0.17
"log commits",1
"C",0.03
"C++",0.04
"Clojure",-0.04
"Coffeescript",0.1
"Erlang",0.06
"Go",0.08
"Haskell",-0.05
"Java",-0.15
"Javascript",-0.08
"Objective-C",0.16
"Perl",-0.03
"Php",0.4
"Python",0.11
"Ruby",-0.4
"Scala",-0.35
"Typescript",0.12
