"","coef","pVal"
"Intercept",-2.31,0
"log age",0.09,0
"log size",-0.06,0
"log devs",0.2,0
"log commits",1.07,0
"C",0.16,0.118
"C#",-0.04,0.71
"C++",0.23,0.023
"Clojure",-0.11,0.309
"Coffeescript",0.1,0.312
"Erlang",0.1,0.331
"Go",0.11,0.283
"Haskell",-0.35,0.001
"Java",-0.37,0.001
"Javascript",0.26,0.014
"Objective-C",0,0.986
"Perl",-0.04,0.682
"Php",0.03,0.784
"Python",0.09,0.368
"Ruby",-0.26,0.017
"Scala",-0.18,0.086
"Typescript",0.26,0.017
