"","coef"
"Intercept",-2.75
"log age",0.17
"log size",-0.01
"log devs",0.12
"log commits",1
"C",-0.02
"C++",-0.13
"Clojure",0.03
"Coffeescript",0.23
"Erlang",-0.02
"Go",0.1
"Haskell",-0.06
"Java",-0.14
"Javascript",-0.11
"Objective-C",-0.15
"Perl",0
"Php",0.04
"Python",0.05
"Ruby",-0.03
"Scala",0.15
"Typescript",0.05
