"","coef","pVal"
"Intercept",-2.54,0
"log age",0.08,0
"log size",-0.02,0.181
"log devs",0.15,0
"log commits",1.06,0
"C",0.24,0.014
"C#",-0.09,0.394
"C++",0.05,0.608
"Clojure",-0.17,0.102
"Coffeescript",0.16,0.109
"Erlang",0.07,0.481
"Go",0.12,0.218
"Haskell",-0.22,0.034
"Java",-0.28,0.006
"Javascript",0.03,0.758
"Objective-C",-0.07,0.462
"Perl",-0.06,0.566
"Php",0.08,0.448
"Python",0.09,0.364
"Ruby",0.03,0.798
"Scala",0.01,0.902
"Typescript",0.01,0.909
