"","coef"
"Intercept",-2.59
"log age",0.16
"log size",-0.02
"log devs",0.21
"log commits",1
"C",0.23
"C++",-0.18
"Clojure",-0.18
"Coffeescript",0.09
"Erlang",0.07
"Go",0.1
"Haskell",0.13
"Java",-0.21
"Javascript",-0.28
"Objective-C",0.11
"Perl",0.09
"Php",0.2
"Python",0.23
"Ruby",-0.21
"Scala",-0.21
"Typescript",0.04
