"","coef","pVal"
"Intercept",-2.49,0
"log age",0.1,0
"log size",-0.02,0.185
"log devs",0.17,0
"log commits",1.01,0
"C",0.23,0.027
"C#",0,0.995
"C++",0.09,0.389
"Clojure",-0.19,0.083
"Coffeescript",0.14,0.204
"Erlang",0.11,0.306
"Go",0.19,0.073
"Haskell",-0.16,0.143
"Java",-0.21,0.055
"Javascript",-0.2,0.096
"Objective-C",-0.12,0.293
"Perl",-0.05,0.657
"Php",0.12,0.26
"Python",0.05,0.669
"Ruby",-0.02,0.838
"Scala",-0.27,0.016
"Typescript",0.29,0.007
