"","coef","pVal"
"Intercept",-2.49,0
"log age",0.11,0
"log size",-0.02,0.064
"log devs",0.13,0
"log commits",1.03,0
"C",0.09,0.355
"C#",0.03,0.769
"C++",0.2,0.032
"Clojure",-0.31,0.002
"Coffeescript",0.12,0.219
"Erlang",0.07,0.429
"Go",0.13,0.186
"Haskell",-0.24,0.021
"Java",0.03,0.729
"Javascript",0.19,0.062
"Objective-C",0.16,0.107
"Perl",-0.09,0.377
"Php",0.01,0.934
"Python",-0.02,0.863
"Ruby",-0.12,0.221
"Scala",-0.37,0
"Typescript",0.11,0.278
