"","coef","pVal"
"Intercept",-2.24,0
"log age",0.09,0
"log size",-0.04,0.003
"log devs",0.1,0.003
"log commits",1.07,0
"C",0,0.979
"C#",0.02,0.833
"C++",0.07,0.533
"Clojure",-0.22,0.051
"Coffeescript",0.17,0.106
"Erlang",0.17,0.109
"Go",0.18,0.082
"Haskell",-0.25,0.025
"Java",-0.21,0.05
"Javascript",0.04,0.704
"Objective-C",-0.29,0.01
"Perl",-0.1,0.366
"Php",0.1,0.327
"Python",0.16,0.159
"Ruby",0.03,0.809
"Scala",0.04,0.715
"Typescript",0.08,0.451
