"","coef"
"Intercept",-2.3
"log age",0.12
"log size",-0.02
"log devs",0.25
"log commits",0.96
"C",0.31
"C++",-0.09
"Clojure",0.02
"Coffeescript",0.07
"Erlang",0.05
"Go",-0.05
"Haskell",-0.09
"Java",0.09
"Javascript",0.03
"Objective-C",-0.07
"Perl",-0.02
"Php",0.11
"Python",0
"Ruby",-0.32
"Scala",-0.08
"Typescript",0.04
