"","coef"
"Intercept",-2.55
"log age",0.16
"log size",-0.05
"log devs",0.19
"log commits",1.05
"C",0.15
"C++",0.13
"Clojure",-0.19
"Coffeescript",0
"Erlang",0.06
"Go",0.17
"Haskell",-0.12
"Java",-0.08
"Javascript",-0.05
"Objective-C",0.11
"Perl",-0.17
"Php",-0.22
"Python",-0.02
"Ruby",0.13
"Scala",-0.11
"Typescript",0.19
