"","coef"
"Intercept",-2.55
"log age",0.13
"log size",-0.04
"log devs",0.21
"log commits",1.07
"C",0.09
"C++",0.2
"Clojure",-0.02
"Coffeescript",0.05
"Erlang",-0.07
"Go",0.24
"Haskell",0.01
"Java",-0.38
"Javascript",-0.14
"Objective-C",0.13
"Perl",0.1
"Php",0.21
"Python",0
"Ruby",-0.37
"Scala",-0.09
"Typescript",0.05
