"","coef","pVal"
"Intercept",-2.56,0
"log age",0.11,0
"log size",-0.01,0.351
"log devs",0.09,0.005
"log commits",1.04,0
"C",0.17,0.069
"C#",0.02,0.831
"C++",0.08,0.397
"Clojure",-0.17,0.096
"Coffeescript",0.14,0.16
"Erlang",0.03,0.746
"Go",0.11,0.265
"Haskell",-0.25,0.015
"Java",-0.05,0.602
"Javascript",-0.03,0.791
"Objective-C",0,0.99
"Perl",-0.07,0.478
"Php",0.12,0.231
"Python",0.07,0.43
"Ruby",-0.22,0.029
"Scala",-0.17,0.086
"Typescript",0.22,0.026
