"","coef"
"Intercept",-2.12
"log age",0.11
"log size",-0.08
"log devs",0.29
"log commits",1.05
"C",0.16
"C++",-0.02
"Clojure",-0.12
"Coffeescript",-0.04
"Erlang",-0.03
"Go",0.24
"Haskell",-0.2
"Java",-0.07
"Javascript",-0.17
"Objective-C",0.02
"Perl",-0.1
"Php",0.34
"Python",0.1
"Ruby",-0.02
"Scala",-0.28
"Typescript",0.19
