"","coef","pVal"
"Intercept",-2.67,0
"log age",0.09,0
"log size",-0.02,0.215
"log devs",0.09,0.003
"log commits",1.1,0
"C",0.14,0.149
"C#",-0.11,0.276
"C++",0.03,0.781
"Clojure",-0.26,0.011
"Coffeescript",0.11,0.246
"Erlang",0.22,0.025
"Go",0.24,0.014
"Haskell",-0.28,0.007
"Java",-0.11,0.263
"Javascript",0.13,0.186
"Objective-C",0.1,0.317
"Perl",-0.07,0.489
"Php",0.11,0.29
"Python",-0.11,0.284
"Ruby",-0.02,0.835
"Scala",-0.24,0.016
"Typescript",0.12,0.231
