"","coef","pVal"
"Intercept",-2.5,0
"log age",0.1,0
"log size",-0.03,0.038
"log devs",0.14,0
"log commits",1.06,0
"C",0.29,0.005
"C#",-0.06,0.6
"C++",0.11,0.289
"Clojure",-0.32,0.003
"Coffeescript",0.3,0.003
"Erlang",0.11,0.317
"Go",0.13,0.191
"Haskell",-0.07,0.473
"Java",-0.06,0.551
"Javascript",-0.25,0.025
"Objective-C",-0.12,0.249
"Perl",-0.04,0.736
"Php",0.03,0.799
"Python",0.05,0.604
"Ruby",-0.23,0.038
"Scala",-0.01,0.9
"Typescript",0.14,0.18
