"","coef","pVal"
"Intercept",-2.33,0
"log age",0.11,0
"log size",-0.04,0.004
"log devs",0.16,0
"log commits",1.02,0
"C",0.07,0.501
"C#",0.08,0.421
"C++",0.09,0.365
"Clojure",-0.23,0.031
"Coffeescript",0.2,0.042
"Erlang",0.19,0.057
"Go",0.08,0.397
"Haskell",-0.13,0.194
"Java",-0.07,0.491
"Javascript",0.13,0.193
"Objective-C",-0.09,0.409
"Perl",-0.05,0.631
"Php",0.1,0.33
"Python",-0.09,0.366
"Ruby",-0.08,0.474
"Scala",-0.21,0.036
"Typescript",0.01,0.916
