"","coef","pVal"
"Intercept",-2.62,0
"log age",0.13,0
"log size",-0.01,0.64
"log devs",0.12,0.001
"log commits",1,0
"C",0.14,0.177
"C#",0.04,0.735
"C++",0.11,0.27
"Clojure",-0.15,0.162
"Coffeescript",0.2,0.052
"Erlang",0.19,0.059
"Go",-0.06,0.557
"Haskell",-0.23,0.034
"Java",-0.03,0.761
"Javascript",0.04,0.71
"Objective-C",-0.01,0.945
"Perl",-0.07,0.515
"Php",0.09,0.354
"Python",-0.16,0.107
"Ruby",-0.11,0.309
"Scala",-0.22,0.032
"Typescript",0.24,0.021
