"","coef","pVal"
"Intercept",-2.54,0
"log age",0.11,0
"log size",-0.01,0.427
"log devs",0.15,0
"log commits",1.01,0
"C",0.16,0.106
"C#",0.08,0.423
"C++",0.09,0.385
"Clojure",-0.12,0.253
"Coffeescript",0.07,0.491
"Erlang",0.01,0.943
"Go",0.25,0.013
"Haskell",-0.35,0.001
"Java",-0.16,0.113
"Javascript",0.06,0.562
"Objective-C",-0.13,0.221
"Perl",-0.12,0.232
"Php",-0.04,0.698
"Python",0.14,0.168
"Ruby",-0.03,0.742
"Scala",-0.13,0.203
"Typescript",0.23,0.027
