"","coef"
"Intercept",-2.31
"log age",0.11
"log size",-0.05
"log devs",0.17
"log commits",1.08
"C",0.17
"C++",-0.19
"Clojure",-0.31
"Coffeescript",0.14
"Erlang",-0.07
"Go",0.2
"Haskell",-0.26
"Java",0.03
"Javascript",-0.04
"Objective-C",0.03
"Perl",0.31
"Php",0.2
"Python",0.06
"Ruby",-0.04
"Scala",-0.28
"Typescript",0.05
