"","coef","pVal"
"Intercept",-2.35,0
"log age",0.1,0
"log size",-0.02,0.123
"log devs",0.17,0
"log commits",0.99,0
"C",0.09,0.388
"C#",-0.09,0.421
"C++",0.11,0.29
"Clojure",-0.26,0.016
"Coffeescript",0.13,0.223
"Erlang",0.16,0.11
"Go",0.15,0.157
"Haskell",-0.26,0.017
"Java",-0.22,0.041
"Javascript",-0.15,0.178
"Objective-C",0.08,0.463
"Perl",-0.18,0.105
"Php",0.12,0.257
"Python",0.07,0.476
"Ruby",0.06,0.602
"Scala",-0.06,0.583
"Typescript",0.25,0.018
