"","coef","pVal"
"Intercept",-2.57,0
"log age",0.11,0
"log size",-0.01,0.462
"log devs",0.16,0
"log commits",1.01,0
"C",0.18,0.065
"C#",-0.05,0.655
"C++",0.06,0.566
"Clojure",-0.31,0.003
"Coffeescript",0.22,0.026
"Erlang",0.21,0.028
"Go",0.21,0.026
"Haskell",-0.18,0.081
"Java",0.03,0.801
"Javascript",-0.04,0.684
"Objective-C",-0.14,0.177
"Perl",-0.15,0.141
"Php",0.03,0.762
"Python",-0.06,0.536
"Ruby",0,0.968
"Scala",-0.25,0.012
"Typescript",0.24,0.023
