"","coef"
"Intercept",-2.13
"log age",0.11
"log size",-0.06
"log devs",0.18
"log commits",1.05
"C",0.37
"C++",-0.14
"Clojure",-0.19
"Coffeescript",0.01
"Erlang",0.08
"Go",0.04
"Haskell",-0.26
"Java",0.05
"Javascript",0.02
"Objective-C",0.02
"Perl",-0.04
"Php",0.39
"Python",0.08
"Ruby",-0.22
"Scala",-0.26
"Typescript",0.05
