"","coef","pVal"
"Intercept",-2.43,0
"log age",0.08,0
"log size",-0.02,0.185
"log devs",0.15,0
"log commits",1.04,0
"C",0.18,0.072
"C#",-0.1,0.323
"C++",-0.06,0.562
"Clojure",-0.31,0.004
"Coffeescript",0.1,0.313
"Erlang",0.19,0.043
"Go",0.06,0.529
"Haskell",-0.28,0.008
"Java",-0.02,0.866
"Javascript",0.12,0.252
"Objective-C",-0.03,0.802
"Perl",0.1,0.313
"Php",0.24,0.017
"Python",0.05,0.583
"Ruby",-0.15,0.132
"Scala",-0.25,0.017
"Typescript",0.14,0.186
