"","coef","pVal"
"Intercept",-2.57,0
"log age",0.12,0
"log size",-0.03,0.034
"log devs",0.1,0.001
"log commits",1.07,0
"C",0.18,0.061
"C#",0.02,0.838
"C++",0.12,0.212
"Clojure",-0.37,0
"Coffeescript",0.12,0.247
"Erlang",0.08,0.428
"Go",0.16,0.094
"Haskell",-0.28,0.006
"Java",-0.21,0.059
"Javascript",-0.05,0.622
"Objective-C",-0.02,0.834
"Perl",-0.1,0.342
"Php",0.17,0.078
"Python",0.02,0.876
"Ruby",0,0.984
"Scala",-0.13,0.221
"Typescript",0.27,0.009
