"","coef"
"Intercept",-2.55
"log age",0.14
"log size",-0.03
"log devs",0.19
"log commits",1.03
"C",0.01
"C++",0.15
"Clojure",-0.01
"Coffeescript",-0.14
"Erlang",0.07
"Go",0.15
"Haskell",-0.18
"Java",-0.12
"Javascript",-0.09
"Objective-C",0.13
"Perl",-0.01
"Php",0.12
"Python",0.08
"Ruby",-0.1
"Scala",-0.15
"Typescript",0.1
