"","coef"
"Intercept",-2.9
"log age",0.2
"log size",-0.02
"log devs",0.22
"log commits",1
"C",-0.08
"C++",0.23
"Clojure",-0.45
"Coffeescript",0.04
"Erlang",0.04
"Go",0.05
"Haskell",-0.1
"Java",-0.14
"Javascript",-0.07
"Objective-C",-0.07
"Perl",-0.04
"Php",0.24
"Python",0.23
"Ruby",0.13
"Scala",-0.12
"Typescript",0.11
