"","coef"
"Intercept",-2.47
"log age",0.13
"log size",-0.05
"log devs",0.2
"log commits",1.07
"C",0.13
"C++",-0.11
"Clojure",0.09
"Coffeescript",-0.03
"Erlang",0.03
"Go",0.3
"Haskell",0.07
"Java",-0.08
"Javascript",0.09
"Objective-C",-0.02
"Perl",0.02
"Php",0.01
"Python",-0.09
"Ruby",-0.09
"Scala",-0.34
"Typescript",0.02
