"","coef","pVal"
"Intercept",-2.57,0
"log age",0.11,0
"log size",-0.01,0.692
"log devs",0.12,0
"log commits",1.01,0
"C",0.03,0.715
"C#",0.1,0.329
"C++",0.21,0.026
"Clojure",-0.28,0.006
"Coffeescript",0.1,0.3
"Erlang",0.14,0.139
"Go",0.2,0.033
"Haskell",-0.24,0.017
"Java",-0.03,0.716
"Javascript",-0.13,0.197
"Objective-C",-0.06,0.544
"Perl",-0.26,0.008
"Php",0.25,0.006
"Python",0.07,0.495
"Ruby",-0.05,0.579
"Scala",-0.18,0.063
"Typescript",0.14,0.183
