"","coef","pVal"
"Intercept",-2.32,0
"log age",0.08,0
"log size",-0.02,0.154
"log devs",0.15,0
"log commits",1.01,0
"C",0.19,0.05
"C#",-0.01,0.918
"C++",0.04,0.719
"Clojure",-0.21,0.045
"Coffeescript",0.09,0.387
"Erlang",0.19,0.059
"Go",-0.01,0.94
"Haskell",-0.26,0.017
"Java",0.06,0.535
"Javascript",-0.01,0.894
"Objective-C",-0.03,0.769
"Perl",0.03,0.778
"Php",0.17,0.076
"Python",-0.11,0.286
"Ruby",-0.12,0.233
"Scala",-0.18,0.087
"Typescript",0.18,0.086
