"","coef","pVal"
"Intercept",-2.47,0
"log age",0.07,0
"log size",-0.02,0.219
"log devs",0.17,0
"log commits",1.06,0
"C",0.15,0.131
"C#",-0.02,0.845
"C++",-0.36,0.001
"Clojure",-0.3,0.005
"Coffeescript",0.14,0.176
"Erlang",-0.01,0.898
"Go",0.31,0.002
"Haskell",-0.16,0.125
"Java",-0.3,0.006
"Javascript",0.19,0.061
"Objective-C",0.11,0.279
"Perl",0.05,0.599
"Php",0.2,0.045
"Python",0.15,0.144
"Ruby",-0.09,0.404
"Scala",-0.26,0.014
"Typescript",0.19,0.075
