"","coef","pVal"
"Intercept",-2.47,0
"log age",0.08,0
"log size",-0.03,0.028
"log devs",0.13,0
"log commits",1.09,0
"C",0.18,0.075
"C#",0.14,0.188
"C++",-0.1,0.335
"Clojure",-0.32,0.002
"Coffeescript",0,0.971
"Erlang",0.16,0.105
"Go",0.11,0.254
"Haskell",-0.3,0.003
"Java",0.03,0.792
"Javascript",0.11,0.308
"Objective-C",-0.07,0.491
"Perl",0.04,0.674
"Php",0.09,0.376
"Python",-0.01,0.957
"Ruby",-0.05,0.611
"Scala",-0.19,0.063
"Typescript",0.2,0.042
