"","coef","pVal"
"Intercept",-2.65,0
"log age",0.12,0
"log size",-0.03,0.013
"log devs",0.07,0.032
"log commits",1.1,0
"C",0.23,0.019
"C#",-0.2,0.058
"C++",0.11,0.279
"Clojure",-0.27,0.012
"Coffeescript",0.05,0.651
"Erlang",0.06,0.557
"Go",0.06,0.521
"Haskell",-0.4,0
"Java",0,0.976
"Javascript",0.17,0.089
"Objective-C",0.01,0.954
"Perl",-0.1,0.318
"Php",0.17,0.101
"Python",0.03,0.768
"Ruby",-0.08,0.45
"Scala",0,0.995
"Typescript",0.17,0.095
