"","coef"
"Intercept",-2.45
"log age",0.16
"log size",-0.06
"log devs",0.19
"log commits",1.07
"C",0.12
"C++",0.17
"Clojure",-0.04
"Coffeescript",0.1
"Erlang",-0.1
"Go",0.14
"Haskell",-0.29
"Java",0.06
"Javascript",0.11
"Objective-C",0.09
"Perl",-0.02
"Php",-0.07
"Python",0.12
"Ruby",-0.17
"Scala",-0.2
"Typescript",-0.02
