"","coef","pVal"
"Intercept",-2.31,0
"log age",0.05,0.002
"log size",-0.03,0.055
"log devs",0.12,0
"log commits",1.08,0
"C",0.23,0.029
"C#",-0.02,0.881
"C++",0.02,0.817
"Clojure",-0.28,0.012
"Coffeescript",0.14,0.183
"Erlang",0.1,0.351
"Go",0.24,0.017
"Haskell",-0.34,0.002
"Java",0.05,0.655
"Javascript",0,0.976
"Objective-C",0.07,0.484
"Perl",-0.06,0.544
"Php",0.09,0.399
"Python",-0.06,0.548
"Ruby",-0.14,0.2
"Scala",-0.29,0.006
"Typescript",0.25,0.021
