"","coef"
"Intercept",-2.77
"log age",0.16
"log size",-0.01
"log devs",0.2
"log commits",1
"C",0.15
"C++",-0.03
"Clojure",-0.02
"Coffeescript",0.05
"Erlang",-0.01
"Go",0.13
"Haskell",-0.16
"Java",0.02
"Javascript",-0.23
"Objective-C",0.16
"Perl",0.03
"Php",0.07
"Python",0.03
"Ruby",0.01
"Scala",-0.17
"Typescript",-0.05
