"","coef","pVal"
"Intercept",-2.54,0
"log age",0.12,0
"log size",-0.04,0.003
"log devs",0.15,0
"log commits",1.07,0
"C",0.12,0.244
"C#",0.02,0.88
"C++",0.22,0.035
"Clojure",-0.36,0.002
"Coffeescript",0.01,0.927
"Erlang",0.16,0.116
"Go",0.19,0.075
"Haskell",-0.46,0
"Java",-0.13,0.239
"Javascript",0.01,0.901
"Objective-C",-0.01,0.949
"Perl",0.02,0.835
"Php",0.12,0.245
"Python",0.12,0.25
"Ruby",-0.32,0.006
"Scala",-0.05,0.665
"Typescript",0.33,0.002
