"","coef","pVal"
"Intercept",-2.4,0
"log age",0.08,0
"log size",-0.02,0.245
"log devs",0.09,0.008
"log commits",1.06,0
"C",0.13,0.185
"C#",-0.1,0.325
"C++",0.12,0.283
"Clojure",-0.28,0.007
"Coffeescript",0.02,0.876
"Erlang",0.26,0.008
"Go",-0.03,0.777
"Haskell",-0.25,0.019
"Java",0.12,0.216
"Javascript",0.06,0.621
"Objective-C",0.07,0.533
"Perl",0.04,0.719
"Php",0.2,0.039
"Python",0.17,0.121
"Ruby",-0.08,0.502
"Scala",-0.32,0.004
"Typescript",-0.13,0.277
