"","coef"
"Intercept",-2.73
"log age",0.12
"log size",0.01
"log devs",0.06
"log commits",1.04
"C",0.11
"C++",0.24
"Clojure",-0.45
"Coffeescript",0.01
"Erlang",0.02
"Go",0.18
"Haskell",-0.12
"Java",-0.18
"Javascript",0.16
"Objective-C",0.1
"Perl",0.09
"Php",-0.03
"Python",0.11
"Ruby",-0.03
"Scala",-0.21
"Typescript",-0.01
