"","coef","pVal"
"Intercept",-2.43,0
"log age",0.09,0
"log size",-0.02,0.102
"log devs",0.07,0.025
"log commits",1.07,0
"C",0.04,0.699
"C#",-0.08,0.488
"C++",0.38,0
"Clojure",-0.23,0.035
"Coffeescript",0.08,0.436
"Erlang",0.22,0.031
"Go",0.17,0.118
"Haskell",-0.29,0.003
"Java",-0.08,0.449
"Javascript",0.02,0.892
"Objective-C",0.33,0.001
"Perl",0.14,0.175
"Php",0.05,0.607
"Python",-0.18,0.15
"Ruby",-0.13,0.291
"Scala",-0.43,0
"Typescript",-0.02,0.855
