"","coef","pVal"
"Intercept",-2.09,0
"log age",0.13,0
"log size",-0.09,0
"log devs",0.16,0
"log commits",1.07,0
"C",0.13,0.177
"C#",0.18,0.065
"C++",0.11,0.279
"Clojure",-0.36,0
"Coffeescript",0.1,0.355
"Erlang",-0.07,0.498
"Go",0.06,0.547
"Haskell",-0.54,0
"Java",0.09,0.354
"Javascript",0.2,0.102
"Objective-C",0.15,0.147
"Perl",-0.2,0.072
"Php",0.11,0.286
"Python",0.25,0.019
"Ruby",-0.38,0.002
"Scala",0.02,0.868
"Typescript",0.15,0.157
