"","coef"
"Intercept",-2.64
"log age",0.12
"log size",0
"log devs",0.03
"log commits",1.04
"C",0.28
"C++",0.27
"Clojure",-0.27
"Coffeescript",-0.02
"Erlang",0.1
"Go",0.01
"Haskell",-0.23
"Java",-0.04
"Javascript",0.09
"Objective-C",0.18
"Perl",0.1
"Php",0.04
"Python",0.13
"Ruby",-0.22
"Scala",-0.1
"Typescript",-0.33
