"","coef"
"Intercept",-2.53
"log age",0.09
"log size",0
"log devs",0.05
"log commits",1.04
"C",0.15
"C++",0.2
"Clojure",-0.5
"Coffeescript",0.08
"Erlang",0.16
"Go",-0.05
"Haskell",-0.1
"Java",-0.18
"Javascript",-0.11
"Objective-C",0.07
"Perl",0.07
"Php",0.2
"Python",0.25
"Ruby",0.05
"Scala",-0.11
"Typescript",-0.17
