"","coef","pVal"
"Intercept",-2.42,0
"log age",0.08,0
"log size",-0.02,0.172
"log devs",0.13,0
"log commits",1.06,0
"C",0.28,0.005
"C#",0.17,0.112
"C++",0.28,0.004
"Clojure",-0.41,0.001
"Coffeescript",-0.01,0.905
"Erlang",0.25,0.013
"Go",0.21,0.028
"Haskell",-0.16,0.118
"Java",-0.29,0.017
"Javascript",-0.53,0.001
"Objective-C",0.21,0.056
"Perl",0.13,0.199
"Php",0.14,0.194
"Python",0.12,0.284
"Ruby",0.14,0.228
"Scala",-0.25,0.01
"Typescript",-0.28,0.016
