"","coef"
"Intercept",-2.2
"log age",0.05
"log size",-0.01
"log devs",0.1
"log commits",1.05
"C",0.28
"C++",0.1
"Clojure",-0.6
"Coffeescript",-0.09
"Erlang",0.31
"Go",0.12
"Haskell",0.01
"Java",-0.16
"Javascript",-0.29
"Objective-C",-0.01
"Perl",0.12
"Php",0.26
"Python",0.09
"Ruby",-0.08
"Scala",0.02
"Typescript",-0.08
