"","coef","pVal"
"Intercept",-2.32,0
"log age",0.07,0.001
"log size",-0.01,0.336
"log devs",0.15,0
"log commits",1.04,0
"C",0.22,0.043
"C#",0.25,0.012
"C++",0.03,0.758
"Clojure",-0.4,0.001
"Coffeescript",0.19,0.081
"Erlang",0.02,0.838
"Go",0.18,0.066
"Haskell",-0.24,0.016
"Java",-0.19,0.055
"Javascript",-0.02,0.865
"Objective-C",0.06,0.535
"Perl",0.05,0.637
"Php",0.05,0.58
"Python",0.15,0.161
"Ruby",-0.38,0.007
"Scala",-0.01,0.879
"Typescript",0.03,0.814
