"","coef"
"Intercept",-2.47
"log age",0.09
"log size",0
"log devs",0.09
"log commits",1.03
"C",0.24
"C++",0.23
"Clojure",-0.26
"Coffeescript",-0.11
"Erlang",0.15
"Go",0.17
"Haskell",-0.04
"Java",-0.09
"Javascript",-0.17
"Objective-C",0.07
"Perl",-0.05
"Php",0.16
"Python",0
"Ruby",0.11
"Scala",0.01
"Typescript",-0.44
