"","coef","pVal"
"Intercept",-2.43,0
"log age",0.08,0
"log size",-0.04,0.006
"log devs",0.07,0.052
"log commits",1.14,0
"C",0.1,0.345
"C#",0.03,0.738
"C++",0.18,0.055
"Clojure",-0.28,0.011
"Coffeescript",-0.05,0.674
"Erlang",0.08,0.412
"Go",0.04,0.708
"Haskell",-0.21,0.046
"Java",0.26,0.014
"Javascript",0.05,0.647
"Objective-C",0.07,0.492
"Perl",-0.13,0.191
"Php",0.16,0.115
"Python",0.2,0.082
"Ruby",-0.32,0.007
"Scala",-0.27,0.011
"Typescript",0.08,0.55
