"","coef","pVal"
"Intercept",-2.39,0
"log age",0.09,0
"log size",-0.05,0.001
"log devs",0.08,0.007
"log commits",1.12,0
"C",-0.01,0.942
"C#",-0.28,0.004
"C++",0.22,0.025
"Clojure",-0.31,0.003
"Coffeescript",0.15,0.157
"Erlang",0.28,0.002
"Go",0.17,0.086
"Haskell",-0.54,0
"Java",0.02,0.819
"Javascript",0.24,0.044
"Objective-C",0.14,0.16
"Perl",0.13,0.139
"Php",0.24,0.021
"Python",-0.01,0.914
"Ruby",-0.19,0.103
"Scala",-0.24,0.019
"Typescript",-0.02,0.858
