"","coef"
"Intercept",-2.59
"log age",0.12
"log size",-0.01
"log devs",0.06
"log commits",1.07
"C",-0.02
"C++",0.2
"Clojure",-0.6
"Coffeescript",-0.11
"Erlang",0.13
"Go",0.01
"Haskell",-0.37
"Java",-0.08
"Javascript",0.21
"Objective-C",0.18
"Perl",0.17
"Php",0.26
"Python",0.35
"Ruby",-0.1
"Scala",-0.03
"Typescript",-0.19
