"","coef"
"Intercept",-2.56
"log age",0.1
"log size",0.01
"log devs",0.09
"log commits",1
"C",0.06
"C++",0.17
"Clojure",-0.33
"Coffeescript",-0.06
"Erlang",0.08
"Go",0.21
"Haskell",-0.11
"Java",0
"Javascript",-0.02
"Objective-C",0.1
"Perl",0.13
"Php",0.16
"Python",0.11
"Ruby",-0.12
"Scala",0.01
"Typescript",-0.39
