"","coef","pVal"
"Intercept",-2.3,0
"log age",0.08,0
"log size",-0.02,0.158
"log devs",0.1,0.001
"log commits",1.04,0
"C",0.23,0.008
"C#",-0.12,0.213
"C++",0.14,0.1
"Clojure",-0.19,0.043
"Coffeescript",0.25,0.011
"Erlang",0.06,0.542
"Go",0.17,0.051
"Haskell",-0.28,0.002
"Java",0.03,0.783
"Javascript",-0.27,0.05
"Objective-C",0.24,0.006
"Perl",0.16,0.084
"Php",0.12,0.193
"Python",0,0.987
"Ruby",-0.14,0.196
"Scala",-0.37,0
"Typescript",-0.03,0.744
