"","coef"
"Intercept",-2.31
"log age",0.06
"log size",0.01
"log devs",0.13
"log commits",1
"C",0.17
"C++",0.27
"Clojure",-0.62
"Coffeescript",0.08
"Erlang",0.15
"Go",0.25
"Haskell",-0.07
"Java",-0.05
"Javascript",-0.14
"Objective-C",0.12
"Perl",-0.04
"Php",0.13
"Python",0.25
"Ruby",-0.08
"Scala",-0.08
"Typescript",-0.35
