"","coef","pVal"
"Intercept",-2.28,0
"log age",0.07,0.001
"log size",-0.04,0.012
"log devs",0.01,0.839
"log commits",1.13,0
"C",0.12,0.242
"C#",-0.08,0.509
"C++",0.14,0.142
"Clojure",-0.56,0
"Coffeescript",-0.01,0.936
"Erlang",0.21,0.027
"Go",-0.06,0.558
"Haskell",-0.23,0.028
"Java",0.07,0.5
"Javascript",0.27,0.032
"Objective-C",-0.01,0.934
"Perl",-0.03,0.768
"Php",0.09,0.371
"Python",0.19,0.065
"Ruby",0,0.967
"Scala",-0.11,0.311
"Typescript",-0.01,0.912
