"","coef"
"Intercept",-2.64
"log age",0.11
"log size",0.01
"log devs",0.1
"log commits",1
"C",0.1
"C++",0.11
"Clojure",-0.43
"Coffeescript",0.06
"Erlang",0.12
"Go",0.21
"Haskell",-0.18
"Java",-0.02
"Javascript",0.03
"Objective-C",-0.04
"Perl",0.07
"Php",0.02
"Python",0.26
"Ruby",-0.11
"Scala",0.02
"Typescript",-0.24
