"","coef"
"Intercept",-2.28
"log age",0.1
"log size",-0.03
"log devs",0.13
"log commits",1.02
"C",0.26
"C++",0.17
"Clojure",-0.42
"Coffeescript",-0.02
"Erlang",0.17
"Go",-0.08
"Haskell",-0.36
"Java",0.28
"Javascript",-0.04
"Objective-C",-0.02
"Perl",0.13
"Php",0.28
"Python",0.2
"Ruby",-0.16
"Scala",-0.01
"Typescript",-0.37
