"","coef"
"Intercept",-2.54
"log age",0.09
"log size",0
"log devs",0.09
"log commits",1.03
"C",0.18
"C++",0.24
"Clojure",-0.37
"Coffeescript",0
"Erlang",0.05
"Go",0.25
"Haskell",-0.18
"Java",-0.18
"Javascript",-0.06
"Objective-C",0.26
"Perl",0.21
"Php",0.08
"Python",0.22
"Ruby",-0.2
"Scala",-0.17
"Typescript",-0.33
