"","coef"
"Intercept",-2.72
"log age",0.13
"log size",-0.01
"log devs",0.04
"log commits",1.07
"C",0.13
"C++",0.08
"Clojure",-0.48
"Coffeescript",0.03
"Erlang",0.14
"Go",0
"Haskell",-0.17
"Java",0.04
"Javascript",0.12
"Objective-C",0.12
"Perl",0
"Php",0.17
"Python",0.14
"Ruby",-0.15
"Scala",-0.05
"Typescript",-0.13
