"","coef","pVal"
"Intercept",-2.4,0
"log age",0.13,0
"log size",-0.05,0.001
"log devs",0.09,0.011
"log commits",1.07,0
"C",0.24,0.018
"C#",-0.01,0.954
"C++",0.1,0.347
"Clojure",-0.43,0
"Coffeescript",0.04,0.754
"Erlang",0.05,0.625
"Go",0.18,0.073
"Haskell",-0.28,0.013
"Java",-0.11,0.287
"Javascript",0.16,0.245
"Objective-C",0.15,0.124
"Perl",-0.1,0.342
"Php",0.16,0.128
"Python",-0.04,0.704
"Ruby",-0.13,0.268
"Scala",-0.22,0.025
"Typescript",0.24,0.037
